season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2025,2,II,SAC,594088,Anderson (SC),WLA,13028
2025,2,II,GLVC,594090,Missouri Western,WLA,9013
2025,2,II,GLVC,594092,Maryville (MO),WLA,395
2025,2,II,G-MAC,594093,Ashland,WLA,35
2025,2,II,Conference Carolinas,594095,Southern Wesleyan,WLA,30192
2025,2,II,Sunshine State,594097,Embry-Riddle (FL),WLA,9680
2025,2,II,Sunshine State,594098,Palm Beach Atl.,WLA,30045
2025,2,II,SAC,594100,Mars Hill,WLA,1199
2025,2,II,NE10,594101,Adelphi,WLA,3
2025,2,II,Gulf South,594103,Alabama Huntsville,WLA,10
2025,2,II,NE10,594104,American Int'l,WLA,22
2025,2,II,NE10,594106,Assumption,WLA,36
2025,2,II,NE10,594108,Bentley,WLA,56
2025,2,II,PSAC,594110,Bloomsburg,WLA,65
2025,2,II,CACC,594112,Bridgeport,WLA,74
2025,2,II,MEC,594113,Davis & Elkins,WLA,174
2025,2,II,ECC,594115,Dist. Columbia,WLA,186
2025,2,II,PSAC,594116,East Stroudsburg,WLA,197
2025,2,II,PSAC,594119,Edinboro,WLA,209
2025,2,II,Sunshine State,594120,Florida Tech,WLA,230
2025,2,II,Sunshine State,594122,Fla. Southern,WLA,233
2025,2,II,NE10,594124,Franklin Pierce,WLA,241
2025,2,II,PSAC,594126,Gannon,WLA,246
2025,2,II,PSAC,594128,Indiana (PA),WLA,307
2025,2,II,PSAC,594129,Kutztown,WLA,339
2025,2,II,PSAC,594131,Lock Haven,WLA,360
2025,2,II,ECC,594133,Mercy,WLA,407
2025,2,II,PSAC,594137,Millersville,WLA,423
2025,2,II,ECC,594139,Molloy,WLA,437
2025,2,II,NE10,594140,Southern N.H.,WLA,468
2025,2,II,NE10,594142,New Haven,WLA,470
2025,2,II,GLIAC,594144,Northern Mich.,WLA,506
2025,2,II,CACC,594146,Jefferson,WLA,543
2025,2,II,Sunshine State,594148,Rollins,WLA,584
2025,2,II,NE10,594150,St. Anselm,WLA,593
2025,2,II,Sunshine State,594152,Saint Leo,WLA,608
2025,2,II,NE10,594154,Saint Michael's,WLA,613
2025,2,II,PSAC,594156,Shippensburg,WLA,638
2025,2,II,PSAC,594158,Slippery Rock,WLA,643
2025,2,II,NE10,594160,Southern Conn. St.,WLA,658
2025,2,II,CACC,594162,Caldwell,WLA,995
2025,2,II,SAC,594164,Catawba,WLA,1001
2025,2,II,MEC,594166,Charleston (WV),WLA,1013
2025,2,II,SAC,594167,Coker,WLA,1023
2025,2,II,G-MAC,594169,Findlay,WLA,1079
2025,2,II,RMAC,594171,Fort Lewis,WLA,1083
2025,2,II,CACC,594173,Holy Family,WLA,1126
2025,2,II,SAC,594175,Lenoir-Rhyne,WLA,1170
2025,2,II,SAC,594177,Lincoln Memorial,WLA,1176
2025,2,II,Gulf South,594179,Montevallo,WLA,1238
2025,2,II,SAC,594181,Newberry,WLA,1257
2025,2,II,CACC,594182,Post,WLA,1318
2025,2,II,GLVC,594184,Rockhurst,WLA,1328
2025,2,II,ECC,594186,St. Thomas Aquinas,WLA,1348
2025,2,II,G-MAC,594188,Tiffin,WLA,1403
2025,2,II,CACC,594189,Wilmington (DE),WLA,1460
2025,2,II,SAC,594191,Wingate,WLA,1462
2025,2,II,Conference Carolinas,594193,Belmont Abbey,WLA,2683
2025,2,II,RMAC,594195,CSU Pueblo,WLA,2720
2025,2,II,G-MAC,594197,Lake Erie,WLA,2746
2025,2,II,Conference Carolinas,594198,Chowan,WLA,8875
2025,2,II,Conference Carolinas,594200,Converse,WLA,8935
2025,2,II,CACC,594202,Georgian Court,WLA,9004
2025,2,II,GLIAC,594203,Concordia-St. Paul,WLA,9081
2025,2,II,Conference Carolinas,594205,North Greenville,WLA,9223
2025,2,II,MEC,594206,West Va. Wesleyan,WLA,9630
2025,2,II,RMAC,594208,UC-Colo. Springs,WLA,9754
2025,2,II,PSAC,594210,Shepherd,WLA,10870
2025,2,II,RMAC,594212,Colorado Mesa,WLA,11416
2025,2,II,SAC,594213,Tusculum,WLA,12830
2025,2,II,Conference Carolinas,594215,Lees-McRae,WLA,13302
2025,2,II,Conference Carolinas,594217,Barton,WLA,15646
2025,2,II,CACC,594219,Chestnut Hill,WLA,21323
2025,2,II,CACC,594221,Felician,WLA,23157
2025,2,II,Gulf South,594223,Lee,WLA,30013
2025,2,II,PSAC,594225,Seton Hill,WLA,30063
2025,2,II,GLVC,594229,McKendree,WLA,30138
2025,2,II,G-MAC,594230,Ursuline,WLA,30140
2025,2,II,Conference Carolinas,594232,Shorter,WLA,30151
2025,2,II,Conference Carolinas,594234,Young Harris,WLA,30154
2025,2,II,SAC,594236,UVA Wise,WLA,30181
2025,2,II,Conference Carolinas,594238,Emmanuel (GA),WLA,30193
2025,2,II,RMAC,594240,Westminster (UT),WLA,30209
2025,2,II,GLIAC,594242,Davenport,WLA,30221
2025,2,II,GLVC,594243,Lewis,WLA,354
2025,2,II,GLVC,594246,Quincy,WLA,561
2025,2,II,Sunshine State,594248,Lynn,WLA,20794
2025,2,II,Gulf South,594251,Lander,WLA,1167
2025,2,II,ECC,594252,D'Youville,WLA,1059
2025,2,II,ECC,594254,Daemen,WLA,30174
2025,2,II,G-MAC,594256,Malone,WLA,30137
2025,2,II,G-MAC,594257,Thomas More,WLA,1402
2025,2,II,GLVC,594259,William Jewell,WLA,30120
2025,2,II,GLIAC,594261,Grand Valley St.,WLA,262
2025,2,II,GLVC,594264,UIndy,WLA,309
2025,2,II,NE10,594265,Pace,WLA,533
2025,2,II,RMAC,594267,Regis (CO),WLA,568
2025,2,II,Sunshine State,594270,Tampa,WLA,689
2025,2,II,PSAC,594272,West Chester,WLA,765
2025,2,II,SAC,594274,Limestone,WLA,1174
2025,2,II,Conference Carolinas,594276,Mount Olive,WLA,1245
2025,2,II,CACC,594278,Dominican (NY),WLA,8956
2025,2,II,G-MAC,594280,Walsh,WLA,30141
2025,2,II,ECC,594282,Roberts Wesleyan,WLA,30150
2025,2,II,MEC,594283,Frostburg St.,WLA,243
2025,2,II,Gulf South,594285,Flagler,WLA,30092
2025,2,II,GLIAC,594852,Saginaw Valley,WLA,591
2025,2,II,MEC,594853,Wheeling,WLA,12799
2025,2,II,SAC,600931,Emory & Henry,WLA,216
2025,2,II,MEC,601076,Dominican (CA),WLA,30118
2025,2,II,G-MAC,601145,Northwood,WLA,510
2025,2,II,DII Independent,601219,Virginia St.,WLA,743
