season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2020,3,III,SUNYAC,492998,Plattsburgh St.,WLA,547
2020,3,III,PAC,492999,Bethany (WV),WLA,59
2020,3,III,CCIW,493000,UChicago,WLA,137
2020,3,III,Great Northeast,493001,Anna Maria,WLA,26
2020,3,III,NWC,493002,Willamette,WLA,785
2020,3,III,USA South,493003,William Peace,WLA,17094
2020,3,III,OAC,493004,Marietta,WLA,385
2020,3,III,NWC,493005,Whitworth,WLA,1454
2020,3,III,NWC,493006,George Fox,WLA,1094
2020,3,III,CNE,493007,Gordon,WLA,1099
2020,3,III,ODAC,493008,Guilford,WLA,1112
2020,3,III,HCAC,493009,Hanover,WLA,1115
2020,3,III,SAA,493010,Hendrix,WLA,1124
2020,3,III,USA South,493011,Huntingdon,WLA,1130
2020,3,III,North Atlantic,493012,Husson,WLA,1133
2020,3,III,United East,493013,Keuka,WLA,1159
2020,3,III,NWC,493015,Linfield,WLA,1179
2020,3,III,Atlantic East,493016,Neumann,WLA,1254
2020,3,III,CNE,493017,U New England,WLA,1255
2020,3,III,Skyline,493018,St. Joseph's (L.I.),WLA,1340
2020,3,III,PAC,493021,Waynesburg,WLA,1434
2020,3,III,PAC,493022,Westminster (PA),WLA,1451
2020,3,III,Landmark,493023,Goucher,WLA,1467
2020,3,III,Skyline,493024,Mt. St. Mary (NY),WLA,1468
2020,3,III,HCAC,493025,Franklin,WLA,2694
2020,3,III,SAA,493026,Oglethorpe,WLA,2713
2020,3,III,NWC,493027,Pacific (OR),WLA,2751
2020,3,III,North Atlantic,493028,Thomas (ME),WLA,2758
2020,3,III,Great Northeast,493029,Albertus Magnus,WLA,2798
2020,3,III,United East,493030,Hilbert,WLA,8398
2020,3,III,MAC Commonwealth,493031,Hood,WLA,8404
2020,3,III,Great Northeast,493032,Lasell,WLA,8486
2020,3,III,CSAC,493034,Notre Dame (MD),WLA,8600
2020,3,III,Great Northeast,493035,Saint Joseph (CT),WLA,8687
2020,3,III,Michigan Intercol. Ath. Assn.,493036,St. Mary's (IN),WLA,8688
2020,3,III,SCAC,493037,Southwestern (TX),WLA,8746
2020,3,III,MAC Freedom,493038,Eastern,WLA,8968
2020,3,III,CNE,493039,Endicott,WLA,8981
2020,3,III,United East,493040,SUNY Poly,WLA,9500
2020,3,III,Empire 8,493041,Russell Sage,WLA,11036
2020,3,III,Atlantic East,493042,Gwynedd Mercy,WLA,12399
2020,3,III,CSAC,493043,Centenary (NJ),WLA,12884
2020,3,III,CSAC,493044,Cedar Crest,WLA,14795
2020,3,III,MAC Freedom,493045,Misericordia,WLA,16142
2020,3,III,Great Northeast,493046,Rivier,WLA,18422
2020,3,III,USA South,493047,Piedmont,WLA,21830
2020,3,III,MAC Commonwealth,493048,Stevenson,WLA,21852
2020,3,III,Great Northeast,493049,JWU (Providence),WLA,22626
2020,3,III,United East,493050,Cazenovia,WLA,23624
2020,3,III,United East,493051,Medaille,WLA,23725
2020,3,III,NECC,493053,Bay Path,WLA,26520
2020,3,III,Skyline,493054,Farmingdale St.,WLA,27892
2020,3,III,SAA,493055,Birmingham-So.,WLA,28593
2020,3,III,HCAC,493056,Transylvania,WLA,28749
2020,3,III,Skyline,493057,Purchase,WLA,30029
2020,3,III,MWLC,493058,Northwestern-St. Paul,WLA,30031
2020,3,III,Michigan Intercol. Ath. Assn.,493059,Trine,WLA,30037
2020,3,III,NECC,493060,Mitchell,WLA,30042
2020,3,III,CSAC,493061,Keystone,WLA,30047
2020,3,III,PAC,493062,Saint Vincent,WLA,30064
2020,3,III,United East,493064,SUNY Morrisville,WLA,30067
2020,3,III,PAC,493065,Franciscan,WLA,30069
2020,3,III,Liberty League,493066,William Smith,WLA,30073
2020,3,III,United East,493067,Lancaster Bible,WLA,30085
2020,3,III,United East,493068,Penn St.-Abington,WLA,30114
2020,3,III,Empire 8,493069,Houghton,WLA,30160
2020,3,III,C2C,493070,Southern Va.,WLA,30164
2020,3,III,North Atlantic,493071,SUNY Canton,WLA,30165
2020,3,III,MWLC,493072,IIT,WLA,30172
2020,3,III,CSAC,493073,Bryn Athyn,WLA,30188
2020,3,III,USA South,493075,Brevard,WLA,30094
2020,3,III,MASCAC,493076,Salem St.,WLA,621
2020,3,III,USA South,493077,Salem (NC),WLA,30041
2020,3,III,Landmark,493078,Juniata,WLA,325
2020,3,III,HCAC,493079,Earlham,WLA,195
2020,3,III,USA South,493080,N.C. Wesleyan,WLA,491
2020,3,III,PAC,493081,Chatham,WLA,10972
2020,3,III,USA South,493082,Averett,WLA,44
2020,3,III,USA South,493083,Pfeiffer,WLA,542
2020,3,III,Michigan Intercol. Ath. Assn.,493084,Adrian,WLA,4
2020,3,III,Michigan Intercol. Ath. Assn.,493085,Albion,WLA,15
2020,3,III,MAC Commonwealth,493086,Albright,WLA,16
2020,3,III,Empire 8,493087,Alfred,WLA,18
2020,3,III,NCAC,493088,Allegheny,WLA,19
2020,3,III,MAC Freedom,493089,DeSales,WLA,20
2020,3,III,Michigan Intercol. Ath. Assn.,493090,Alma,WLA,21
2020,3,III,NESCAC,493091,Amherst,WLA,24
2020,3,III,MWLC,493092,Augsburg,WLA,38
2020,3,III,CCIW,493093,Augustana (IL),WLA,40
2020,3,III,MWLC,493094,Aurora,WLA,42
2020,3,III,NEWMAC,493095,Babson,WLA,45
2020,3,III,OAC,493096,Baldwin Wallace,WLA,46
2020,3,III,NESCAC,493097,Bates,WLA,50
2020,3,III,MWLC,493098,Beloit,WLA,53
2020,3,III,NESCAC,493099,Bowdoin,WLA,69
2020,3,III,ODAC,493100,Bridgewater (VA),WLA,75
2020,3,III,MASCAC,493101,Bridgewater St.,WLA,76
2020,3,III,SUNYAC,493102,SUNY Brockport,WLA,78
2020,3,III,Centennial,493103,Bryn Mawr,WLA,82
2020,3,III,SUNYAC,493104,Buffalo St.,WLA,85
2020,3,III,Atlantic East,493105,Cabrini,WLA,88
2020,3,III,Michigan Intercol. Ath. Assn.,493106,Calvin,WLA,114
2020,3,III,OAC,493107,Capital,WLA,117
2020,3,III,CCIW,493108,Carroll (WI),WLA,120
2020,3,III,CCIW,493109,Carthage,WLA,121
2020,3,III,Little East,493110,VTSU Castleton,WLA,123
2020,3,III,Landmark,493111,Catholic,WLA,124
2020,3,III,SAA,493112,Centre,WLA,132
2020,3,III,SCIAC,493113,Chapman,WLA,134
2020,3,III,C2C,493114,Chris. Newport,WLA,139
2020,3,III,SCIAC,493115,Claremont-M-S,WLA,142
2020,3,III,Liberty League,493116,Clarkson,WLA,146
2020,3,III,NESCAC,493117,Colby,WLA,151
2020,3,III,Great Northeast,493118,Colby-Sawyer,WLA,152
2020,3,III,SCAC,493119,Colorado Col.,WLA,154
2020,3,III,MWLC,493120,Concordia Chicago,WLA,160
2020,3,III,NESCAC,493121,Connecticut Col.,WLA,163
2020,3,III,MWLC,493122,Cornell College,WLA,166
2020,3,III,SUNYAC,493123,Cortland,WLA,168
2020,3,III,CNE,493124,Curry,WLA,170
2020,3,III,NCAC,493125,DePauw,WLA,177
2020,3,III,MAC Freedom,493126,Delaware Valley,WLA,179
2020,3,III,NCAC,493127,Denison,WLA,182
2020,3,III,Centennial,493128,Dickinson,WLA,185
2020,3,III,Landmark,493129,Drew,WLA,190
2020,3,III,Little East,493131,Eastern Conn. St.,WLA,200
2020,3,III,Landmark,493132,Elizabethtown,WLA,211
2020,3,III,CCIW,493133,Elmhurst,WLA,212
2020,3,III,Empire 8,493134,Elmira,WLA,213
2020,3,III,NEWMAC,493135,Emerson,WLA,214
2020,3,III,Great Northeast,493136,Emmanuel (MA),WLA,215
2020,3,III,MAC Freedom,493137,FDU-Florham,WLA,221
2020,3,III,ODAC,493138,Ferrum,WLA,225
2020,3,III,MASCAC,493139,Fitchburg St.,WLA,227
2020,3,III,MASCAC,493140,Framingham St.,WLA,238
2020,3,III,Centennial,493141,Franklin & Marshall,WLA,239
2020,3,III,SUNYAC,493142,Fredonia,WLA,242
2020,3,III,SUNYAC,493144,SUNY Geneseo,WLA,247
2020,3,III,Centennial,493145,Gettysburg,WLA,258
2020,3,III,NJAC,493146,Rowan,WLA,259
2020,3,III,USA South,493147,Greensboro,WLA,263
2020,3,III,NESCAC,493148,Hamilton,WLA,267
2020,3,III,MWLC,493149,Hamline,WLA,268
2020,3,III,Empire 8,493150,Hartwick,WLA,273
2020,3,III,Centennial,493151,Haverford,WLA,276
2020,3,III,OAC,493152,Heidelberg,WLA,278
2020,3,III,NCAC,493153,Hiram,WLA,281
2020,3,III,DIII Independent,493154,Hollins,WLA,284
2020,3,III,Michigan Intercol. Ath. Assn.,493155,Hope,WLA,286
2020,3,III,MWLC,493156,Benedictine (IL),WLA,296
2020,3,III,CCIW,493157,Ill. Wesleyan,WLA,300
2020,3,III,Atlantic East,493158,Immaculata,WLA,303
2020,3,III,Liberty League,493159,Ithaca,WLA,313
2020,3,III,OAC,493160,John Carroll,WLA,320
2020,3,III,Michigan Intercol. Ath. Assn.,493161,Kalamazoo,WLA,326
2020,3,III,NJAC,493162,Kean,WLA,329
2020,3,III,Little East,493163,Keene St.,WLA,330
2020,3,III,NCAC,493164,Kenyon,WLA,335
2020,3,III,MAC Freedom,493165,King's (PA),WLA,336
2020,3,III,MAC Commonwealth,493166,Lebanon Valley,WLA,351
2020,3,III,MWLC,493167,Loras,WLA,364
2020,3,III,MAC Commonwealth,493168,Lycoming,WLA,373
2020,3,III,ODAC,493169,Lynchburg,WLA,374
2020,3,III,North Atlantic,493170,Maine Maritime,WLA,378
2020,3,III,North Atlantic,493171,Me.-Farmington,WLA,379
2020,3,III,Skyline,493172,Manhattanville,WLA,382
2020,3,III,C2C,493173,Mary Washington,WLA,390
2020,3,III,Atlantic East,493174,Marymount (VA),WLA,394
2020,3,III,Atlantic East,493175,Marywood,WLA,397
2020,3,III,NEWMAC,493176,MIT,WLA,398
2020,3,III,MWLC,493177,Marian (WI),WLA,1196
2020,3,III,HCAC,493178,Anderson (IN),WLA,939
2020,3,III,DIII Independent,493179,UW-River Falls,WLA,801
2020,3,III,MASCAC,493180,Mass. Maritime,WLA,399
2020,3,III,USA South,493181,Meredith,WLA,409
2020,3,III,MAC Commonwealth,493182,Messiah,WLA,411
2020,3,III,USA South,493183,Methodist,WLA,412
2020,3,III,NESCAC,493184,Middlebury,WLA,420
2020,3,III,MWLC,493185,Monmouth (IL),WLA,438
2020,3,III,NJAC,493186,Montclair St.,WLA,442
2020,3,III,Landmark,493187,Moravian,WLA,443
2020,3,III,NEWMAC,493188,Mount Holyoke,WLA,449
2020,3,III,Skyline,493189,UMSV,WLA,451
2020,3,III,OAC,493190,Mount Union,WLA,452
2020,3,III,Centennial,493191,Muhlenberg,WLA,453
2020,3,III,OAC,493192,Muskingum,WLA,455
2020,3,III,Empire 8,493193,Nazareth,WLA,461
2020,3,III,NECC,493194,New England Col.,WLA,467
2020,3,III,SUNYAC,493195,SUNY New Paltz,WLA,475
2020,3,III,Skyline,493196,SUNY Maritime,WLA,478
2020,3,III,CNE,493197,Nichols,WLA,484
2020,3,III,CCIW,493199,North Central (IL),WLA,492
2020,3,III,Great Northeast,493200,Norwich,WLA,511
2020,3,III,NCAC,493201,Oberlin,WLA,515
2020,3,III,SCIAC,493202,Occidental,WLA,516
2020,3,III,OAC,493203,Ohio Northern,WLA,517
2020,3,III,NCAC,493204,Ohio Wesleyan,WLA,520
2020,3,III,SUNYAC,493207,SUNY Oneonta,WLA,526
2020,3,III,SUNYAC,493208,Oswego St.,WLA,530
2020,3,III,OAC,493209,Otterbein,WLA,531
2020,3,III,NECC,493210,Elms,WLA,532
2020,3,III,Little East,493211,Plymouth St.,WLA,548
2020,3,III,SCIAC,493212,Pomona-Pitzer,WLA,549
2020,3,III,SUNYAC,493213,SUNY Potsdam,WLA,552
2020,3,III,NWC,493214,Puget Sound,WLA,557
2020,3,III,NJAC,493215,Ramapo,WLA,564
2020,3,III,ODAC,493216,Randolph-Macon,WLA,565
2020,3,III,ODAC,493217,Randolph,WLA,566
2020,3,III,SCIAC,493218,Redlands,WLA,567
2020,3,III,Great Northeast,493219,Regis (MA),WLA,569
2020,3,III,Liberty League,493220,Rensselaer,WLA,570
