season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2018,1,1,America East,187515,UAlbany,WLA,14
2018,1,1,Patriot,187516,American,WLA,23
2018,1,1,America East,187517,Binghamton,WLA,62
2018,1,1,ACC,187518,Boston College,WLA,67
2018,1,1,Patriot,187519,Boston U.,WLA,68
2018,1,1,Ivy League,187520,Brown,WLA,80
2018,1,1,NEC,187521,Bryant,WLA,81
2018,1,1,Patriot,187522,Bucknell,WLA,83
2018,1,1,Big East,187523,Butler,WLA,87
2018,1,1,MPSF,187524,Fresno St.,WLA,96
2018,1,1,Pac-12,187525,California,WLA,107
2018,1,1,MPSF,187526,UC Davis,WLA,108
2018,1,1,Big South,187527,Campbell,WLA,115
2018,1,1,MAAC,187528,Canisius,WLA,116
2018,1,1,NEC,187529,Central Conn. St.,WLA,127
2018,1,1,SoCon,187530,Central Mich.,WLA,129
2018,1,1,Big East,187531,Cincinnati,WLA,140
2018,1,1,ASUN,187532,Coastal Carolina,WLA,149
2018,1,1,Patriot,187533,Colgate,WLA,153
2018,1,1,Pac-12,187534,Colorado,WLA,157
2018,1,1,Ivy League,187535,Columbia,WLA,158
2018,1,1,Big East,187536,UConn,WLA,164
2018,1,1,Ivy League,187537,Cornell,WLA,167
2018,1,1,Ivy League,187538,Dartmouth,WLA,172
2018,1,1,Atlantic 10,187539,Davidson,WLA,173
2018,1,1,SoCon,187540,Delaware St.,WLA,178
2018,1,1,CAA,187541,Delaware,WLA,180
2018,1,1,Big East,187542,Denver,WLA,183
2018,1,1,SoCon,187543,Detroit Mercy,WLA,184
2018,1,1,CAA,187544,Drexel,WLA,191
2018,1,1,ACC,187545,Duke,WLA,193
2018,1,1,Atlantic 10,187546,Duquesne,WLA,194
2018,1,1,MAAC,187547,Fairfield,WLA,220
2018,1,1,Big East,187548,Florida,WLA,235
2018,1,1,SoCon,187549,Furman,WLA,244
2018,1,1,Atlantic 10,187550,George Mason,WLA,248
2018,1,1,Atlantic 10,187551,George Washington,WLA,249
2018,1,1,Big East,187552,Georgetown,WLA,251
2018,1,1,Ivy League,187553,Harvard,WLA,275
2018,1,1,CAA,187554,Hofstra,WLA,283
2018,1,1,Patriot,187555,Holy Cross,WLA,285
2018,1,1,ASUN,187556,Howard,WLA,290
2018,1,1,MAAC,187557,Iona,WLA,310
2018,1,1,ASUN,187558,Jacksonville,WLA,316
2018,1,1,CAA,187559,James Madison,WLA,317
2018,1,1,Big Ten,187560,Johns Hopkins,WLA,322
2018,1,1,Atlantic 10,187561,La Salle,WLA,340
2018,1,1,Patriot,187562,Lafayette,WLA,342
2018,1,1,Patriot,187563,Lehigh,WLA,352
2018,1,1,Big South,187564,Liberty,WLA,355
2018,1,1,NEC,187565,LIU,WLA,361
2018,1,1,Big South,187566,Longwood,WLA,363
2018,1,1,ACC,187567,Louisville,WLA,367
2018,1,1,America East,187568,UMass Lowell,WLA,368
