season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2020,1,1,SoCon,492771,Wofford,WLA,2915
2020,1,1,Pac-12,492772,Arizona St.,WLA,28
2020,1,1,ASUN,492773,Kent St.,WLA,331
2020,1,1,America East,492774,Hartford,WLA,272
2020,1,1,Patriot,492775,American,WLA,23
2020,1,1,America East,492776,Binghamton,WLA,62
2020,1,1,ACC,492777,Boston College,WLA,67
2020,1,1,Patriot,492778,Boston U.,WLA,68
2020,1,1,Ivy League,492779,Brown,WLA,80
2020,1,1,NEC,492780,Bryant,WLA,81
2020,1,1,Patriot,492781,Bucknell,WLA,83
2020,1,1,Big East,492782,Butler,WLA,87
2020,1,1,MPSF,492783,Fresno St.,WLA,96
2020,1,1,Pac-12,492784,California,WLA,107
2020,1,1,MPSF,492785,UC Davis,WLA,108
2020,1,1,Big South,492786,Campbell,WLA,115
2020,1,1,MAAC,492787,Canisius,WLA,116
2020,1,1,NEC,492788,Central Conn. St.,WLA,127
2020,1,1,SoCon,492789,Central Mich.,WLA,129
2020,1,1,The American,492790,Cincinnati,WLA,140
2020,1,1,ASUN,492791,Coastal Carolina,WLA,149
2020,1,1,Patriot,492792,Colgate,WLA,153
2020,1,1,Pac-12,492793,Colorado,WLA,157
2020,1,1,Ivy League,492794,Columbia,WLA,158
2020,1,1,The American,492795,UConn,WLA,164
2020,1,1,Ivy League,492796,Cornell,WLA,167
2020,1,1,Ivy League,492797,Dartmouth,WLA,172
2020,1,1,Atlantic 10,492798,Davidson,WLA,173
2020,1,1,SoCon,492799,Delaware St.,WLA,178
2020,1,1,CAA,492800,Delaware,WLA,180
2020,1,1,Big East,492801,Denver,WLA,183
2020,1,1,SoCon,492802,Detroit Mercy,WLA,184
2020,1,1,CAA,492803,Drexel,WLA,191
2020,1,1,ACC,492804,Duke,WLA,193
2020,1,1,Atlantic 10,492805,Duquesne,WLA,194
2020,1,1,MAAC,492806,Fairfield,WLA,220
2020,1,1,The American,492807,Florida,WLA,235
2020,1,1,SoCon,492808,Furman,WLA,244
2020,1,1,Atlantic 10,492809,George Mason,WLA,248
2020,1,1,Atlantic 10,492810,George Washington,WLA,249
2020,1,1,Big East,492811,Georgetown,WLA,251
2020,1,1,Ivy League,492812,Harvard,WLA,275
2020,1,1,CAA,492813,Hofstra,WLA,283
2020,1,1,Patriot,492814,Holy Cross,WLA,285
2020,1,1,ASUN,492815,Howard,WLA,290
2020,1,1,MAAC,492816,Iona,WLA,310
2020,1,1,ASUN,492817,Jacksonville,WLA,316
2020,1,1,CAA,492818,James Madison,WLA,317
2020,1,1,Big Ten,492819,Johns Hopkins,WLA,322
2020,1,1,Atlantic 10,492820,La Salle,WLA,340
2020,1,1,Patriot,492821,Lafayette,WLA,342
2020,1,1,Patriot,492822,Lehigh,WLA,352
2020,1,1,ASUN,492823,Liberty,WLA,355
2020,1,1,NEC,492824,LIU,WLA,361
2020,1,1,Big South,492825,Longwood,WLA,363
2020,1,1,ACC,492826,Louisville,WLA,367
2020,1,1,America East,492827,UMass Lowell,WLA,368
2020,1,1,Patriot,492828,Loyola Maryland,WLA,369
