season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2014,3,III,Michigan Intercol. Ath. Assn.,105017,Adrian,WLA,4
2014,3,III,Michigan Intercol. Ath. Assn.,105018,Albion,WLA,15
2014,3,III,MAC Commonwealth,105019,Albright,WLA,16
2014,3,III,Empire 8,105020,Alfred,WLA,18
2014,3,III,NCAC,105021,Allegheny,WLA,19
2014,3,III,Michigan Intercol. Ath. Assn.,105022,Alma,WLA,21
2014,3,III,NESCAC,105023,Amherst,WLA,24
2014,3,III,Great Northeast,105024,Anna Maria,WLA,26
2014,3,III,Independent,105025,Augsburg,WLA,38
2014,3,III,MWLC,105026,Augustana (IL),WLA,40
2014,3,III,MWLC,105027,Aurora,WLA,42
2014,3,III,NEWMAC,105028,Babson,WLA,45
2014,3,III,OAC,105029,Baldwin Wallace,WLA,46
2014,3,III,NESCAC,105030,Bates,WLA,50
2014,3,III,MWLC,105031,Beloit,WLA,53
2014,3,III,NESCAC,105032,Bowdoin,WLA,69
2014,3,III,ODAC,105033,Bridgewater (VA),WLA,75
2014,3,III,MASCAC,105034,Bridgewater St.,WLA,76
2014,3,III,SUNYAC,105035,SUNY Brockport,WLA,78
2014,3,III,Centennial,105036,Bryn Mawr,WLA,82
2014,3,III,SUNYAC,105037,Buffalo St.,WLA,85
2014,3,III,CSAC,105038,Cabrini,WLA,88
2014,3,III,Michigan Intercol. Ath. Assn.,105039,Calvin,WLA,114
2014,3,III,OAC,105040,Capital,WLA,117
2014,3,III,MWLC,105041,Carthage,WLA,121
2014,3,III,North Atlantic,105042,VTSU Castleton,WLA,123
2014,3,III,Landmark,105043,Catholic,WLA,124
2014,3,III,SAA,105044,Centre,WLA,132
2014,3,III,SCIAC,105045,Chapman,WLA,134
2014,3,III,C2C,105046,Chris. Newport,WLA,139
2014,3,III,SCIAC,105047,Claremont-M-S,WLA,142
2014,3,III,Liberty League,105048,Clarkson,WLA,146
2014,3,III,NESCAC,105049,Colby,WLA,151
2014,3,III,North Atlantic,105050,Colby-Sawyer,WLA,152
