season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2022,2,II,GLVC,525695,Missouri Western,WLA,9013.0
2022,2,II,GLVC,525696,Maryville (MO),WLA,395.0
2022,2,II,G-MAC,525697,Ashland,WLA,35.0
2022,2,II,Conference Carolinas,525698,Southern Wesleyan,WLA,30192.0
2022,2,II,Sunshine State,525699,Embry-Riddle (FL),WLA,9680.0
2022,2,II,Sunshine State,525700,Palm Beach Atl.,WLA,30045.0
2022,2,II,SAC,525701,Mars Hill,WLA,1199.0
2022,2,II,NE10,525702,Adelphi,WLA,3.0
2022,2,II,Gulf South,525703,UAH,WLA,
2022,2,II,NE10,525704,American Int'l,WLA,22.0
2022,2,II,NE10,525705,Assumption,WLA,36.0
2022,2,II,NE10,525706,Bentley,WLA,56.0
2022,2,II,PSAC,525707,Bloomsburg,WLA,65.0
2022,2,II,ECC,525708,Bridgeport,WLA,74.0
2022,2,II,MEC,525709,Davis & Elkins,WLA,174.0
2022,2,II,ECC,525710,Dist. Columbia,WLA,186.0
2022,2,II,PSAC,525711,East Stroudsburg,WLA,197.0
2022,2,II,PSAC,525712,Edinboro,WLA,209.0
2022,2,II,Sunshine State,525713,Florida Tech,WLA,230.0
2022,2,II,Sunshine State,525714,Fla. Southern,WLA,233.0
2022,2,II,NE10,525715,Franklin Pierce,WLA,241.0
2022,2,II,PSAC,525716,Gannon,WLA,246.0
2022,2,II,GLIAC,525717,Grand Valley St.,WLA,262.0
2022,2,II,PSAC,525718,Indiana (PA),WLA,307.0
2022,2,II,GLVC,525719,UIndy,WLA,309.0
2022,2,II,PSAC,525720,Kutztown,WLA,339.0
2022,2,II,NE10,525721,Le Moyne,WLA,349.0
2022,2,II,PSAC,525722,Lock Haven,WLA,360.0
2022,2,II,ECC,525723,Mercy,WLA,407.0
2022,2,II,PSAC,525724,Mercyhurst,WLA,408.0
2022,2,II,PSAC,525725,Millersville,WLA,423.0
2022,2,II,ECC,525726,Molloy,WLA,437.0
2022,2,II,NE10,525727,Southern N.H.,WLA,468.0
2022,2,II,NE10,525728,New Haven,WLA,470.0
2022,2,II,GLIAC,525729,Northern Mich.,WLA,506.0
2022,2,II,NE10,525730,Pace,WLA,533.0
2022,2,II,CACC,525731,Jefferson,WLA,543.0
2022,2,II,RMAC,525732,Regis (CO),WLA,568.0
2022,2,II,Sunshine State,525733,Rollins,WLA,584.0
2022,2,II,NE10,525734,St. Anselm,WLA,593.0
2022,2,II,Sunshine State,525735,Saint Leo,WLA,608.0
2022,2,II,NE10,525736,Saint Michael's,WLA,613.0
2022,2,II,PSAC,525737,Shippensburg,WLA,638.0
2022,2,II,PSAC,525738,Slippery Rock,WLA,643.0
2022,2,II,NE10,525739,Southern Conn. St.,WLA,658.0
2022,2,II,NE10,525740,Stonehill,WLA,682.0
2022,2,II,Sunshine State,525741,Tampa,WLA,689.0
2022,2,II,PSAC,525742,West Chester,WLA,765.0
2022,2,II,RMAC,525743,Adams St.,WLA,929.0
2022,2,II,CACC,525745,Caldwell,WLA,995.0
2022,2,II,SAC,525746,Catawba,WLA,1001.0
2022,2,II,MEC,525747,Charleston (WV),WLA,1013.0
2022,2,II,SAC,525748,Coker,WLA,1023.0
2022,2,II,Conference Carolinas,525749,Erskine,WLA,1072.0
2022,2,II,G-MAC,525750,Findlay,WLA,1079.0
2022,2,II,RMAC,525751,Fort Lewis,WLA,1083.0
2022,2,II,CACC,525752,Holy Family,WLA,1126.0
2022,2,II,SAC,525753,Lenoir-Rhyne,WLA,1170.0
2022,2,II,SAC,525754,Limestone,WLA,1174.0
2022,2,II,SAC,525755,Lincoln Memorial,WLA,1176.0
2022,2,II,Gulf South,525756,Montevallo,WLA,1238.0
2022,2,II,Conference Carolinas,525757,Mount Olive,WLA,1245.0
2022,2,II,SAC,525758,Newberry,WLA,1257.0
2022,2,II,CACC,525759,Alliance,WLA,1277.0
2022,2,II,CACC,525760,Post,WLA,1318.0
