season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2021,1,I,SoCon,508205,Wofford,WLA,2915
2021,1,I,Pac-12,508206,Arizona St.,WLA,28
2021,1,I,MAC,508207,Kent St.,WLA,331
2021,1,I,America East,508208,Hartford,WLA,272
2021,1,I,Patriot,508209,American,WLA,23
2021,1,I,America East,508210,Binghamton,WLA,62
2021,1,I,ACC,508211,Boston College,WLA,67
2021,1,I,Patriot,508212,Boston U.,WLA,68
2021,1,I,NEC,508214,Bryant,WLA,81
2021,1,I,Patriot,508215,Bucknell,WLA,83
2021,1,I,Big East,508216,Butler,WLA,87
2021,1,I,MPSF,508217,Fresno St.,WLA,96
2021,1,I,Pac-12,508218,California,WLA,107
2021,1,I,MPSF,508219,UC Davis,WLA,108
2021,1,I,Big South,508220,Campbell,WLA,115
2021,1,I,MAAC,508221,Canisius,WLA,116
2021,1,I,NEC,508222,Central Conn. St.,WLA,127
2021,1,I,MAC,508223,Central Mich.,WLA,129
2021,1,I,The American,508224,Cincinnati,WLA,140
2021,1,I,SoCon,508225,Coastal Carolina,WLA,149
2021,1,I,Patriot,508226,Colgate,WLA,153
2021,1,I,Pac-12,508227,Colorado,WLA,157
2021,1,I,Big East,508229,UConn,WLA,164
2021,1,I,Ivy League,508231,Dartmouth,WLA,172
2021,1,I,Atlantic 10,508233,Davidson,WLA,173
2021,1,I,SoCon,508236,Delaware St.,WLA,178
2021,1,I,CAA,508238,Delaware,WLA,180
2021,1,I,Big East,508240,Denver,WLA,183
2021,1,I,MAC,508242,Detroit Mercy,WLA,184
2021,1,I,CAA,508244,Drexel,WLA,191
2021,1,I,ACC,508246,Duke,WLA,193
2021,1,I,Atlantic 10,508248,Duquesne,WLA,194
2021,1,I,MAAC,508250,Fairfield,WLA,220
2021,1,I,The American,508253,Florida,WLA,235
2021,1,I,SoCon,508256,Furman,WLA,244
2021,1,I,Atlantic 10,508258,George Mason,WLA,248
2021,1,I,Atlantic 10,508260,George Washington,WLA,249
2021,1,I,Big East,508261,Georgetown,WLA,251
2021,1,I,CAA,508266,Hofstra,WLA,283
2021,1,I,Patriot,508268,Holy Cross,WLA,285
2021,1,I,MAAC,508272,Iona,WLA,310
2021,1,I,ASUN,508274,Jacksonville,WLA,316
2021,1,I,CAA,508277,James Madison,WLA,317
2021,1,I,Big Ten,508279,Johns Hopkins,WLA,322
2021,1,I,Atlantic 10,508282,La Salle,WLA,340
2021,1,I,Patriot,508284,Lafayette,WLA,342
2021,1,I,Patriot,508287,Lehigh,WLA,352
2021,1,I,ASUN,508290,Liberty,WLA,355
2021,1,I,NEC,508294,LIU,WLA,361
2021,1,I,Big South,508297,Longwood,WLA,363
2021,1,I,ACC,508299,Louisville,WLA,367
2021,1,I,America East,508302,UMass Lowell,WLA,368
2021,1,I,Patriot,508305,Loyola Maryland,WLA,369
2021,1,I,MAAC,508308,Manhattan,WLA,381
2021,1,I,MAAC,508310,Marist,WLA,386
2021,1,I,Big East,508312,Marquette,WLA,387
2021,1,I,America East,508315,UMBC,WLA,391
2021,1,I,Big Ten,508318,Maryland,WLA,392
2021,1,I,Atlantic 10,508322,Massachusetts,WLA,400
2021,1,I,SoCon,508324,Mercer,WLA,406
2021,1,I,Big Ten,508327,Michigan,WLA,418
2021,1,I,MAAC,508329,Monmouth,WLA,439
2021,1,I,NEC,508332,Mount St. Mary's,WLA,450
2021,1,I,ACC,508334,North Carolina,WLA,457
2021,1,I,America East,508338,New Hampshire,WLA,469
2021,1,I,MAAC,508340,Niagara,WLA,482
2021,1,I,Big Ten,508342,Northwestern,WLA,509
2021,1,I,ACC,508345,Notre Dame,WLA,513
2021,1,I,Big Ten,508348,Ohio St.,WLA,518
2021,1,I,The American,508350,Old Dominion,WLA,523
2021,1,I,Pac-12,508352,Oregon,WLA,529
2021,1,I,Big Ten,508354,Penn St.,WLA,539
2021,1,I,Ivy League,508356,Penn,WLA,540
2021,1,I,MAAC,508362,Quinnipiac,WLA,562
2021,1,I,Big South,508364,Radford,WLA,563
2021,1,I,Atlantic 10,508366,Richmond,WLA,575
2021,1,I,MAC,508369,Robert Morris,WLA,579
2021,1,I,Big Ten,508371,Rutgers,WLA,587
2021,1,I,NEC,508373,Sacred Heart,WLA,590
2021,1,I,Atlantic 10,508376,St. Bonaventure,WLA,596
2021,1,I,NEC,508379,Saint Francis,WLA,600
2021,1,I,Atlantic 10,508381,Saint Joseph's,WLA,606
2021,1,I,MPSF,508383,San Diego St.,WLA,626
2021,1,I,MAAC,508386,Siena,WLA,639
2021,1,I,Pac-12,508388,Southern California,WLA,657
2021,1,I,Pac-12,508391,Stanford,WLA,674
2021,1,I,ASUN,508393,Stetson,WLA,678
2021,1,I,America East,508396,Stony Brook,WLA,683
2021,1,I,ACC,508399,Syracuse,WLA,688
2021,1,I,The American,508402,Temple,WLA,690
2021,1,I,CAA,508405,Towson,WLA,711
2021,1,I,Patriot,508407,Army West Point,WLA,725
2021,1,I,Patriot,508410,Navy,WLA,726
2021,1,I,The American,508414,Vanderbilt,WLA,736
2021,1,I,America East,508416,Vermont,WLA,738
2021,1,I,Big East,508419,Villanova,WLA,739
2021,1,I,Atlantic 10,508421,VCU,WLA,740
2021,1,I,ACC,508424,Virginia Tech,WLA,742
2021,1,I,ACC,508427,Virginia,WLA,746
2021,1,I,NEC,508429,Wagner,WLA,748
2021,1,I,CAA,508430,William & Mary,WLA,786
2021,1,I,Big South,508431,Winthrop,WLA,792
2021,1,I,CAA,508434,Elon,WLA,1068
2021,1,I,Big South,508435,Gardner-Webb,WLA,1092
