season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2022,3,III,CSAC,525810,Wilson,WLA,12973
2022,3,III,NACC,525811,Edgewood,WLA,1066
2022,3,III,ODAC,525812,East. Mennonite,WLA,203
2022,3,III,DIII Independent,525813,Wis.-Eau Claire,WLA,793
2022,3,III,United East,525814,La Roche,WLA,1163
2022,3,III,SUNYAC,525815,Plattsburgh St.,WLA,547
2022,3,III,PAC,525816,Bethany (WV),WLA,59
2022,3,III,CCIW,525817,UChicago,WLA,137
2022,3,III,Great Northeast,525818,Anna Maria,WLA,26
2022,3,III,NWC,525819,Willamette,WLA,785
2022,3,III,USA South,525820,William Peace,WLA,17094
2022,3,III,OAC,525821,Marietta,WLA,385
2022,3,III,NWC,525822,Whitworth,WLA,1454
2022,3,III,NWC,525823,George Fox,WLA,1094
2022,3,III,CNE,525824,Gordon,WLA,1099
2022,3,III,ODAC,525825,Guilford,WLA,1112
2022,3,III,HCAC,525826,Hanover,WLA,1115
2022,3,III,SAA,525827,Hendrix,WLA,1124
2022,3,III,USA South,525828,Huntingdon,WLA,1130
2022,3,III,North Atlantic,525829,Husson,WLA,1133
2022,3,III,Empire 8,525830,Keuka,WLA,1159
2022,3,III,NWC,525831,Linfield,WLA,1179
2022,3,III,Atlantic East,525832,Neumann,WLA,1254
2022,3,III,CNE,525833,U New England,WLA,1255
2022,3,III,Skyline,525834,St. Joseph's (L.I.),WLA,1340
2022,3,III,PAC,525835,Waynesburg,WLA,1434
2022,3,III,PAC,525836,Westminster (PA),WLA,1451
2022,3,III,Landmark,525837,Goucher,WLA,1467
2022,3,III,Skyline,525838,Mt. St. Mary (NY),WLA,1468
2022,3,III,HCAC,525839,Franklin,WLA,2694
2022,3,III,SAA,525840,Oglethorpe,WLA,2713
2022,3,III,NWC,525841,Pacific (OR),WLA,2751
2022,3,III,North Atlantic,525842,Thomas (ME),WLA,2758
2022,3,III,Great Northeast,525843,Albertus Magnus,WLA,2798
2022,3,III,MAC Commonwealth,525845,Hood,WLA,8404
2022,3,III,Great Northeast,525846,Lasell,WLA,8486
