season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2018,3,III,USA South,187659,Pfeiffer,WLA,542
2018,3,III,Michigan Intercol. Ath. Assn.,187735,Adrian,WLA,4
2018,3,III,Michigan Intercol. Ath. Assn.,187736,Albion,WLA,15
2018,3,III,MAC Commonwealth,187737,Albright,WLA,16
2018,3,III,Empire 8,187738,Alfred,WLA,18
2018,3,III,NCAC,187739,Allegheny,WLA,19
2018,3,III,MAC Freedom,187740,DeSales,WLA,20
2018,3,III,Michigan Intercol. Ath. Assn.,187741,Alma,WLA,21
2018,3,III,NESCAC,187742,Amherst,WLA,24
2018,3,III,Midwest Lacrosse Conference,187743,Augsburg,WLA,38
2018,3,III,CCIW,187744,Augustana (IL),WLA,40
2018,3,III,MWLC,187745,Aurora,WLA,42
2018,3,III,NEWMAC,187746,Babson,WLA,45
2018,3,III,OAC,187747,Baldwin Wallace,WLA,46
2018,3,III,NESCAC,187748,Bates,WLA,50
2018,3,III,MWLC,187749,Beloit,WLA,53
2018,3,III,NESCAC,187750,Bowdoin,WLA,69
2018,3,III,ODAC,187751,Bridgewater (VA),WLA,75
2018,3,III,MASCAC,187752,Bridgewater St.,WLA,76
2018,3,III,SUNYAC,187753,SUNY Brockport,WLA,78
2018,3,III,Centennial,187754,Bryn Mawr,WLA,82
2018,3,III,SUNYAC,187755,Buffalo St.,WLA,85
2018,3,III,CSAC,187756,Cabrini,WLA,88
2018,3,III,Michigan Intercol. Ath. Assn.,187757,Calvin,WLA,114
2018,3,III,OAC,187758,Capital,WLA,117
2018,3,III,CCIW,187759,Carroll (WI),WLA,120
2018,3,III,CCIW,187760,Carthage,WLA,121
2018,3,III,North Atlantic,187761,VTSU Castleton,WLA,123
2018,3,III,Landmark,187762,Catholic,WLA,124
2018,3,III,SAA,187763,Centre,WLA,132
2018,3,III,SCIAC,187764,Chapman,WLA,134
2018,3,III,C2C,187765,Chris. Newport,WLA,139
2018,3,III,SCIAC,187766,Claremont-M-S,WLA,142
2018,3,III,Liberty League,187767,Clarkson,WLA,146
2018,3,III,NESCAC,187768,Colby,WLA,151
2018,3,III,North Atlantic,187769,Colby-Sawyer,WLA,152
2018,3,III,Independent,187770,Colorado Col.,WLA,154
2018,3,III,MWLC,187771,Concordia Chicago,WLA,160
2018,3,III,NESCAC,187773,Connecticut Col.,WLA,163
2018,3,III,MWLC,187774,Cornell College,WLA,166
2018,3,III,SUNYAC,187775,Cortland,WLA,168
2018,3,III,CNE,187776,Curry,WLA,170
2018,3,III,NCAC,187777,DePauw,WLA,177
2018,3,III,MAC Freedom,187778,Delaware Valley,WLA,179
2018,3,III,NCAC,187779,Denison,WLA,182
2018,3,III,Centennial,187780,Dickinson,WLA,185
2018,3,III,Landmark,187781,Drew,WLA,190
2018,3,III,CCIW,187782,Dubuque,WLA,192
2018,3,III,Little East,187783,Eastern Conn. St.,WLA,200
2018,3,III,Landmark,187784,Elizabethtown,WLA,211
2018,3,III,CCIW,187785,Elmhurst,WLA,212
2018,3,III,Empire 8,187786,Elmira,WLA,213
2018,3,III,NEWMAC,187787,Emerson,WLA,214
2018,3,III,Great Northeast,187788,Emmanuel (MA),WLA,215
2018,3,III,MAC Freedom,187789,FDU-Florham,WLA,221
2018,3,III,USA South,187790,Ferrum,WLA,225
2018,3,III,MASCAC,187791,Fitchburg St.,WLA,227
2018,3,III,MASCAC,187792,Framingham St.,WLA,238
2018,3,III,Centennial,187793,Franklin & Marshall,WLA,239
2018,3,III,SUNYAC,187794,Fredonia,WLA,242
2018,3,III,C2C,187795,Frostburg St.,WLA,243
2018,3,III,SUNYAC,187796,SUNY Geneseo,WLA,247
2018,3,III,Centennial,187797,Gettysburg,WLA,258
2018,3,III,NJAC,187798,Rowan,WLA,259
2018,3,III,USA South,187799,Greensboro,WLA,263
2018,3,III,NESCAC,187800,Hamilton,WLA,267
2018,3,III,MWLC,187801,Hamline,WLA,268
2018,3,III,Empire 8,187803,Hartwick,WLA,273
2018,3,III,Centennial,187804,Haverford,WLA,276
2018,3,III,OAC,187805,Heidelberg,WLA,278
2018,3,III,NCAC,187806,Hiram,WLA,281
2018,3,III,,187807,Hollins,WLA,284
2018,3,III,Michigan Intercol. Ath. Assn.,187808,Hope,WLA,286
2018,3,III,MWLC,187809,Benedictine (IL),WLA,296
2018,3,III,CCIW,187810,Ill. Wesleyan,WLA,300
2018,3,III,CSAC,187811,Immaculata,WLA,303
2018,3,III,Liberty League,187812,Ithaca,WLA,313
2018,3,III,OAC,187813,John Carroll,WLA,320
2018,3,III,Michigan Intercol. Ath. Assn.,187815,Kalamazoo,WLA,326
2018,3,III,NJAC,187816,Kean,WLA,329
2018,3,III,Little East,187817,Keene St.,WLA,330
2018,3,III,NCAC,187818,Kenyon,WLA,335
2018,3,III,MAC Freedom,187819,King's (PA),WLA,336
2018,3,III,MAC Commonwealth,187820,Lebanon Valley,WLA,351
2018,3,III,MWLC,187821,Loras,WLA,364
2018,3,III,MAC Commonwealth,187822,Lycoming,WLA,373
2018,3,III,ODAC,187823,Lynchburg,WLA,374
2018,3,III,North Atlantic,187824,Maine Maritime,WLA,378
2018,3,III,North Atlantic,187825,Me.-Farmington,WLA,379
2018,3,III,MAC Freedom,187826,Manhattanville,WLA,382
2018,3,III,C2C,187827,Mary Washington,WLA,390
2018,3,III,C2C,187828,Marymount (VA),WLA,394
2018,3,III,CSAC,187829,Marywood,WLA,397
2018,3,III,NEWMAC,187830,MIT,WLA,398
2018,3,III,MASCAC,187831,Mass. Maritime,WLA,399
2018,3,III,USA South,187832,Meredith,WLA,409
2018,3,III,MAC Commonwealth,187833,Messiah,WLA,411
2018,3,III,USA South,187834,Methodist,WLA,412
2018,3,III,NESCAC,187835,Middlebury,WLA,420
2018,3,III,MWLC,187837,Monmouth (IL),WLA,438
2018,3,III,NJAC,187838,Montclair St.,WLA,442
2018,3,III,Landmark,187839,Moravian,WLA,443
2018,3,III,NEWMAC,187840,Mount Holyoke,WLA,449
2018,3,III,Skyline,187841,UMSV,WLA,451
2018,3,III,OAC,187842,Mount Union,WLA,452
2018,3,III,Centennial,187843,Muhlenberg,WLA,453
2018,3,III,OAC,187844,Muskingum,WLA,455
2018,3,III,Empire 8,187845,Nazareth,WLA,461
2018,3,III,North Atlantic,187846,New England Col.,WLA,467
2018,3,III,SUNYAC,187847,SUNY New Paltz,WLA,475
2018,3,III,Skyline,187848,SUNY Maritime,WLA,478
2018,3,III,CNE,187849,Nichols,WLA,484
2018,3,III,MASCAC,187850,MCLA,WLA,486
2018,3,III,CCIW,187851,North Central (IL),WLA,492
2018,3,III,Great Northeast,187852,Norwich,WLA,511
2018,3,III,NCAC,187853,Oberlin,WLA,515
2018,3,III,SCIAC,187854,Occidental,WLA,516
2018,3,III,OAC,187855,Ohio Northern,WLA,517
2018,3,III,NCAC,187856,Ohio Wesleyan,WLA,520
2018,3,III,Skyline,187857,Old Westbury,WLA,524
2018,3,III,Michigan Intercol. Ath. Assn.,187858,Olivet,WLA,525
2018,3,III,SUNYAC,187859,SUNY Oneonta,WLA,526
2018,3,III,SUNYAC,187860,Oswego St.,WLA,530
