season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2011,3,III,MWLC,29824,Adrian,WLA,4
2011,3,III,MWLC,29825,Albion,WLA,15
2011,3,III,Empire 8,29826,Alfred,WLA,18
2011,3,III,NCAC,29827,Allegheny,WLA,19
2011,3,III,NESCAC,29828,Amherst,WLA,24
2011,3,III,CNE,29829,Anna Maria,WLA,26
2011,3,III,NEWMAC,29831,Babson,WLA,45
2011,3,III,NESCAC,29832,Bates,WLA,50
2011,3,III,NESCAC,29833,Bowdoin,WLA,69
2011,3,III,ODAC,29834,Bridgewater (VA),WLA,75
2011,3,III,NEWLA,29835,Bridgewater St.,WLA,76
2011,3,III,SUNYAC,29836,SUNY Brockport,WLA,78
2011,3,III,Centennial,29837,Bryn Mawr,WLA,82
2011,3,III,SUNYAC,29838,Buffalo St.,WLA,85
2011,3,III,CSAC,29839,Cabrini,WLA,88
2011,3,III,MWLC,29840,Carthage,WLA,121
2011,3,III,NEWLA,29841,VTSU Castleton,WLA,123
2011,3,III,Landmark,29842,Catholic,WLA,124
2011,3,III,SCAC,29843,Centre,WLA,132
2011,3,III,USA South,29844,Chris. Newport,WLA,139
2011,3,III,SCIAC,29845,Claremont-M-S,WLA,142
2011,3,III,Liberty League,29846,Clarkson,WLA,146
2011,3,III,NESCAC,29847,Colby,WLA,151
2011,3,III,CNE,29848,Colby-Sawyer,WLA,152
2011,3,III,SCAC,29849,Colorado Col.,WLA,154
2011,3,III,NESCAC,29850,Connecticut Col.,WLA,163
2011,3,III,SUNYAC,29851,Cortland,WLA,168
2011,3,III,CNE,29852,Curry,WLA,170
2011,3,III,NCAC,29853,Denison,WLA,182
2011,3,III,Centennial,29854,Dickinson,WLA,185
2011,3,III,Landmark,29855,Drew,WLA,190
2011,3,III,Little East,29857,Eastern Conn. St.,WLA,200
2011,3,III,Middle Atlantic,29858,Elizabethtown,WLA,211
2011,3,III,Empire 8,29859,Elmira,WLA,213
2011,3,III,Great Northeast,29860,Emerson,WLA,214
2011,3,III,Great Northeast,29861,Emmanuel (MA),WLA,215
2011,3,III,Middle Atlantic,29862,FDU-Florham,WLA,221
2011,3,III,USA South,29863,Ferrum,WLA,225
2011,3,III,NEWLA,29864,Fitchburg St.,WLA,227
2011,3,III,NEWLA,29865,Framingham St.,WLA,238
2011,3,III,Centennial,29866,Franklin & Marshall,WLA,239
2011,3,III,SUNYAC,29867,Fredonia,WLA,242
2011,3,III,C2C,29868,Frostburg St.,WLA,243
2011,3,III,SUNYAC,29869,SUNY Geneseo,WLA,247
2011,3,III,Centennial,29870,Gettysburg,WLA,258
2011,3,III,NJAC,29871,Rowan,WLA,259
