season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2023,2,II,GLVC,546406,Missouri Western,WLA,9013
2023,2,II,GLVC,546407,Maryville (MO),WLA,395
2023,2,II,G-MAC,546408,Ashland,WLA,35
2023,2,II,Conference Carolinas,546409,Southern Wesleyan,WLA,30192
2023,2,II,Sunshine State,546410,Embry-Riddle (FL),WLA,9680
2023,2,II,Sunshine State,546411,Palm Beach Atl.,WLA,30045
2023,2,II,SAC,546412,Mars Hill,WLA,1199
2023,2,II,NE10,546413,Adelphi,WLA,3
2023,2,II,Gulf South,546414,Alabama Huntsville,WLA,10
2023,2,II,NE10,546415,American Int'l,WLA,22
2023,2,II,NE10,546416,Assumption,WLA,36
2023,2,II,NE10,546417,Bentley,WLA,56
2023,2,II,PSAC,546418,Bloomsburg,WLA,65
2023,2,II,CACC,546419,Bridgeport,WLA,74
2023,2,II,MEC,546420,Davis & Elkins,WLA,174
2023,2,II,PSAC,546422,East Stroudsburg,WLA,197
2023,2,II,Sunshine State,546424,Florida Tech,WLA,230
2023,2,II,Sunshine State,546425,Fla. Southern,WLA,233
2023,2,II,NE10,546426,Franklin Pierce,WLA,241
2023,2,II,PSAC,546427,Gannon,WLA,246
2023,2,II,GLIAC,546428,Grand Valley St.,WLA,262
2023,2,II,PSAC,546429,Indiana (PA),WLA,307
2023,2,II,GLVC,546430,UIndy,WLA,309
2023,2,II,PSAC,546431,Kutztown,WLA,339
2023,2,II,NE10,546432,Le Moyne,WLA,349
2023,2,II,PSAC,546433,Lock Haven,WLA,360
2023,2,II,ECC,546434,Mercy,WLA,407
2023,2,II,PSAC,546435,Mercyhurst,WLA,408
2023,2,II,PSAC,546436,Millersville,WLA,423
2023,2,II,ECC,546437,Molloy,WLA,437
2023,2,II,NE10,546438,Southern N.H.,WLA,468
2023,2,II,NE10,546439,New Haven,WLA,470
2023,2,II,GLIAC,546440,Northern Mich.,WLA,506
2023,2,II,NE10,546441,Pace,WLA,533
2023,2,II,CACC,546442,Jefferson,WLA,543
2023,2,II,RMAC,546443,Regis (CO),WLA,568
2023,2,II,Sunshine State,546444,Rollins,WLA,584
2023,2,II,NE10,546445,St. Anselm,WLA,593
2023,2,II,Sunshine State,546446,Saint Leo,WLA,608
2023,2,II,NE10,546447,Saint Michael's,WLA,613
2023,2,II,PSAC,546448,Shippensburg,WLA,638
2023,2,II,PSAC,546449,Slippery Rock,WLA,643
2023,2,II,NE10,546450,Southern Conn. St.,WLA,658
2023,2,II,Sunshine State,546452,Tampa,WLA,689
2023,2,II,PSAC,546453,West Chester,WLA,765
2023,2,II,CACC,546456,Caldwell,WLA,995
2023,2,II,SAC,546457,Catawba,WLA,1001
2023,2,II,MEC,546458,Charleston (WV),WLA,1013
2023,2,II,SAC,546459,Coker,WLA,1023
2023,2,II,Conference Carolinas,546460,Erskine,WLA,1072
2023,2,II,G-MAC,546461,Findlay,WLA,1079
2023,2,II,RMAC,546462,Fort Lewis,WLA,1083
2023,2,II,CACC,546463,Holy Family,WLA,1126
2023,2,II,SAC,546464,Lenoir-Rhyne,WLA,1170
2023,2,II,SAC,546465,Limestone,WLA,1174
2023,2,II,SAC,546466,Lincoln Memorial,WLA,1176
2023,2,II,Gulf South,546467,Montevallo,WLA,1238
2023,2,II,Conference Carolinas,546468,Mount Olive,WLA,1245
2023,2,II,SAC,546469,Newberry,WLA,1257
2023,2,II,CACC,546471,Post,WLA,1318
2023,2,II,GLVC,546472,Rockhurst,WLA,1328
2023,2,II,CACC,546475,Wilmington (DE),WLA,1460
2023,2,II,SAC,546476,Wingate,WLA,1462
2023,2,II,Conference Carolinas,546477,Belmont Abbey,WLA,2683
2023,2,II,RMAC,546478,CSU Pueblo,WLA,2720
2023,2,II,G-MAC,546479,Lake Erie,WLA,2746
2023,2,II,Conference Carolinas,546480,Chowan,WLA,8875
2023,2,II,Conference Carolinas,546481,Converse,WLA,8935
2023,2,II,CACC,546482,Dominican (NY),WLA,8956
2023,2,II,CACC,546483,Georgian Court,WLA,9004
2023,2,II,GLIAC,546484,Concordia-St. Paul,WLA,9081
2023,2,II,Conference Carolinas,546485,North Greenville,WLA,9223
2023,2,II,RMAC,546487,UC-Colo. Springs,WLA,9754
2023,2,II,PSAC,546488,Shepherd,WLA,10870
2023,2,II,RMAC,546489,Colorado Mesa,WLA,11416
2023,2,II,SAC,546492,Tusculum,WLA,12830
2023,2,II,Conference Carolinas,546493,Lees-McRae,WLA,13302
2023,2,II,Conference Carolinas,546494,Barton,WLA,15646
2023,2,II,CACC,546495,Chestnut Hill,WLA,21323
2023,2,II,CACC,546496,Felician,WLA,23157
2023,2,II,Gulf South,546497,Lee,WLA,30013
2023,2,II,PSAC,546498,Seton Hill,WLA,30063
2023,2,II,MEC,546499,Notre Dame (OH),WLA,30126
2023,2,II,GLVC,546501,McKendree,WLA,30138
2023,2,II,G-MAC,546503,Walsh,WLA,30141
2023,2,II,ECC,546504,Roberts Wesleyan,WLA,30150
2023,2,II,Gulf South,546505,Shorter,WLA,30151
2023,2,II,Gulf South,546506,Young Harris,WLA,30154
2023,2,II,SAC,546507,UVA Wise,WLA,30181
2023,2,II,Conference Carolinas,546508,Emmanuel (GA),WLA,30193
2023,2,II,RMAC,546510,Westminster (UT),WLA,30209
2023,2,II,GLIAC,546511,Davenport,WLA,30221
2023,2,II,GLVC,546512,Lewis,WLA,354
2023,2,II,GLVC,546514,Quincy,WLA,561
2023,2,II,Sunshine State,546515,Lynn,WLA,20794
2023,2,II,NE10,546516,Saint Rose,WLA,1347
2023,2,II,Gulf South,546518,Lander,WLA,1167
2023,2,II,Gulf South,546520,Flagler,WLA,30092
2023,2,II,ECC,546521,Daemen,WLA,30174
2023,2,II,SAC,552698,Anderson (SC),WLA,13028
