season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2019,3,III,MASCAC,453228,Salem St.,WLA,621
2019,3,III,USA South,453229,Salem (NC),WLA,30041
2019,3,III,Landmark,453230,Juniata,WLA,325
2019,3,III,HCAC,453231,Earlham,WLA,195
2019,3,III,USA South,453233,N.C. Wesleyan,WLA,491
2019,3,III,PAC,453234,Chatham,WLA,10972
2019,3,III,USA South,453235,Averett,WLA,44
2019,3,III,Michigan Intercol. Ath. Assn.,453237,Adrian,WLA,4
2019,3,III,Michigan Intercol. Ath. Assn.,453238,Albion,WLA,15
2019,3,III,MAC Commonwealth,453239,Albright,WLA,16
2019,3,III,Empire 8,453240,Alfred,WLA,18
2019,3,III,NCAC,453241,Allegheny,WLA,19
2019,3,III,MAC Freedom,453242,DeSales,WLA,20
2019,3,III,Michigan Intercol. Ath. Assn.,453243,Alma,WLA,21
2019,3,III,NESCAC,453244,Amherst,WLA,24
2019,3,III,MWLC,453245,Augsburg,WLA,38
2019,3,III,CCIW,453246,Augustana (IL),WLA,40
2019,3,III,MWLC,453247,Aurora,WLA,42
2019,3,III,NEWMAC,453248,Babson,WLA,45
2019,3,III,OAC,453249,Baldwin Wallace,WLA,46
2019,3,III,NESCAC,453250,Bates,WLA,50
2019,3,III,MWLC,453251,Beloit,WLA,53
2019,3,III,NESCAC,453252,Bowdoin,WLA,69
2019,3,III,ODAC,453253,Bridgewater (VA),WLA,75
2019,3,III,MASCAC,453254,Bridgewater St.,WLA,76
2019,3,III,SUNYAC,453255,SUNY Brockport,WLA,78
2019,3,III,Centennial,453256,Bryn Mawr,WLA,82
2019,3,III,SUNYAC,453257,Buffalo St.,WLA,85
2019,3,III,Atlantic East,453258,Cabrini,WLA,88
2019,3,III,Michigan Intercol. Ath. Assn.,453259,Calvin,WLA,114
2019,3,III,OAC,453260,Capital,WLA,117
2019,3,III,CCIW,453261,Carroll (WI),WLA,120
2019,3,III,CCIW,453262,Carthage,WLA,121
2019,3,III,Little East,453263,VTSU Castleton,WLA,123
2019,3,III,Landmark,453264,Catholic,WLA,124
