season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2017,2,II,NE10,25623,Adelphi,WLA,3.0
2017,2,II,Gulf South,25624,UAH,WLA,
2017,2,II,NE10,25625,American Int'l,WLA,22.0
2017,2,II,NE10,25626,Assumption,WLA,36.0
2017,2,II,NE10,25627,Bentley,WLA,56.0
2017,2,II,PSAC,25628,Bloomsburg,WLA,65.0
2017,2,II,ECC,25629,Bridgeport,WLA,74.0
2017,2,II,G-MAC,25630,Davis & Elkins,WLA,174.0
2017,2,II,ECC,25631,Dist. Columbia,WLA,186.0
2017,2,II,PSAC,25632,East Stroudsburg,WLA,197.0
2017,2,II,PSAC,25633,Edinboro,WLA,209.0
2017,2,II,Sunshine State,25634,Florida Tech,WLA,230.0
2017,2,II,Sunshine State,25635,Fla. Southern,WLA,233.0
2017,2,II,NE10,25636,Franklin Pierce,WLA,241.0
2017,2,II,PSAC,25637,Gannon,WLA,246.0
2017,2,II,GLIAC,25638,Grand Valley St.,WLA,262.0
2017,2,II,PSAC,25639,Indiana (PA),WLA,307.0
2017,2,II,GLIAC,25640,UIndy,WLA,309.0
2017,2,II,PSAC,25641,Kutztown,WLA,339.0
2017,2,II,NE10,25642,Le Moyne,WLA,349.0
2017,2,II,PSAC,25643,Lock Haven,WLA,360.0
2017,2,II,ECC,25644,LIU Post,WLA,362.0
2017,2,II,ECC,25645,Mercy,WLA,407.0
2017,2,II,PSAC,25646,Mercyhurst,WLA,408.0
2017,2,II,NE10,25647,Merrimack,WLA,410.0
2017,2,II,PSAC,25648,Millersville,WLA,423.0
2017,2,II,ECC,25649,Molloy,WLA,437.0
2017,2,II,NE10,25650,Southern N.H.,WLA,468.0
2017,2,II,NE10,25651,New Haven,WLA,470.0
2017,2,II,ECC,25652,New York Tech,WLA,477.0
2017,2,II,GLIAC,25653,Northern Mich.,WLA,506.0
2017,2,II,NE10,25654,Pace,WLA,533.0
2017,2,II,Conference Carolinas,25655,Pfeiffer,WLA,542.0
2017,2,II,CACC,25656,Jefferson,WLA,543.0
2017,2,II,ECC,25657,Queens (NY),WLA,560.0
