season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id
2012,2,II,NE10,13241,Adelphi,WLA,3
2012,2,II,NE10,13242,American Int'l,WLA,22
2012,2,II,NE10,13243,Assumption,WLA,36
2012,2,II,NE10,13244,Bentley,WLA,56
2012,2,II,PSAC,13245,Bloomsburg,WLA,65
2012,2,II,ECC,13246,Bridgeport,WLA,74
2012,2,II,PSAC,13247,East Stroudsburg,WLA,197
2012,2,II,PSAC,13248,Edinboro,WLA,209
2012,2,II,Independent,13249,Fla. Southern,WLA,233
2012,2,II,NE10,13250,Franklin Pierce,WLA,241
2012,2,II,PSAC,13251,Gannon,WLA,246
2012,2,II,Independent,13252,Grand Valley St.,WLA,262
2012,2,II,PSAC,13253,Indiana (PA),WLA,307
2012,2,II,PSAC,13254,Kutztown,WLA,339
2012,2,II,NE10,13255,Le Moyne,WLA,349
2012,2,II,PSAC,13256,Lock Haven,WLA,360
2012,2,II,ECC,13257,LIU Post,WLA,362
2012,2,II,ECC,13258,Mercy,WLA,407
2012,2,II,PSAC,13259,Mercyhurst,WLA,408
2012,2,II,NE10,13260,Merrimack,WLA,410
2012,2,II,PSAC,13261,Millersville,WLA,423
2012,2,II,ECC,13262,Molloy,WLA,437
2012,2,II,NE10,13263,Southern N.H.,WLA,468
2012,2,II,NE10,13264,New Haven,WLA,470
2012,2,II,Conference Carolinas,13265,Pfeiffer,WLA,542
2012,2,II,CACC,13266,Jefferson,WLA,543
2012,2,II,ECC,13267,Queens (NY),WLA,560
2012,2,II,RMAC,13268,Regis (CO),WLA,568
2012,2,II,Independent,13269,Rollins,WLA,584
2012,2,II,NE10,13270,St. Anselm,WLA,593
2012,2,II,Independent,13271,Saint Leo,WLA,608
2012,2,II,NE10,13272,Saint Michael's,WLA,613
2012,2,II,PSAC,13273,Shippensburg,WLA,638
2012,2,II,PSAC,13274,Slippery Rock,WLA,643
2012,2,II,NE10,13275,Southern Conn. St.,WLA,658
2012,2,II,NE10,13276,Stonehill,WLA,682
2012,2,II,PSAC,13277,West Chester,WLA,765
2012,2,II,Conference Carolinas,13280,Erskine,WLA,1072
2012,2,II,RMAC,13281,Fort Lewis,WLA,1083
2012,2,II,CACC,13282,Holy Family,WLA,1126
2012,2,II,Independent,13283,Lenoir-Rhyne,WLA,1170
2012,2,II,Conference Carolinas,13284,Limestone,WLA,1174
2012,2,II,CACC,13286,Post,WLA,1318
2012,2,II,ECC,13287,St. Thomas Aquinas,WLA,1348
2012,2,II,Tiffin,13288,Tiffin,WLA,1403
2012,2,II,CACC,13289,Wilmington (DE),WLA,1460
2012,2,II,Conference Carolinas,13290,Belmont Abbey,WLA,2683
2012,2,II,ECC,13291,Dowling,WLA,2692
2012,2,II,ECC,13292,Lake Erie,WLA,2746
2012,2,II,Conference Carolinas,13293,Converse,WLA,8935
2012,2,II,CACC,13294,Dominican (NY),WLA,8956
2012,2,II,CACC,13295,Georgian Court,WLA,9004
2012,2,II,West Va. Wesleyan,13296,West Va. Wesleyan,WLA,9630
2012,2,II,Shepherd,13297,Shepherd,WLA,10870
2012,2,II,RMAC,13298,Colorado Mesa,WLA,11416
2012,2,II,Conference Carolinas,13299,Queens (NC),WLA,11504
2012,2,II,CACC,13302,Chestnut Hill,WLA,21323
2012,2,II,ECC,13303,Seton Hill,WLA,30063
2012,2,II,Urbana,13304,Urbana,WLA,30104
2012,2,II,Independent,13305,Notre Dame (OH),WLA,30126
